"Y1","Y2","Y3","Y4","A","X1","X2","X3","X4","X5","X6M","GP","g1A","g11","g10","g2A","g21","g20","g3A","g31","g30","g4A","g41","g40"
-3.32271972091298,0,0,0,0,-2.06146475279474,-1.1337208804094,0,0.930366897839512,1,5,1,-3.1222329505944,0.263090084081869,-3.1222329505944,0,0,0,0,0,0,0,0,0
6.40490023745426,0,0,0,1,1.34398905336656,-0.0301799589173515,0,0.930366897839512,1,5,1,6.8931264131405,6.8931264131405,4.79221558322025,0,0,0,0,0,0,0,0,0
4.49820961721933,0,0,0,1,-0.332236804266735,-0.348050198454443,1,0.930366897839512,1,5,1,6.34303256906075,6.34303256906075,1.12189362841657,0,0,0,0,0,0,0,0,0
11.1415789016025,0,0,0,1,0.570244619322045,0.90156690721487,1,0.930366897839512,1,5,1,10.0892964694484,10.0892964694484,4.17647358126344,0,0,0,0,0,0,0,0,0
5.2358265533424,0,0,0,1,-0.167351232511492,0.754180288811578,0,0.930366897839512,1,5,1,5.22268316722499,5.22268316722499,2.55389525919308,0,0,0,0,0,0,0,0,0
-1.43099031272938,0,0,0,0,-1.60331961630713,-0.635036642963992,0,-0.713015358876211,0,5,2,-0.715030134607626,1.78824140329935,-0.715030134607626,0,0,0,0,0,0,0,0,0
2.21937186040262,0,0,0,0,-0.0932554895553029,2.52381341993631,0,-0.713015358876211,0,5,2,2.30509811889602,10.7747322975466,2.30509811889602,0,0,0,0,0,0,0,0,0
3.89881538756711,0,0,0,1,-0.0656269780445872,-0.371968401707422,0,-0.713015358876211,0,5,2,4.59871563378623,4.59871563378623,2.36035514191745,0,0,0,0,0,0,0,0,0
0.152609090994853,0,0,0,0,-0.713454071329882,-1.58000428186668,1,-0.713015358876211,0,5,2,1.06470095534686,8.66111448606389,1.06470095534686,0,0,0,0,0,0,0,0,0
8.49642103749291,0,0,0,1,0.210287584430923,0.797887844238607,1,-0.713015358876211,0,5,2,8.64880927885221,8.64880927885221,2.91218426686847,0,0,0,0,0,0,0,0,0
-0.158737442948497,0,0,0,0,-1.09032784462319,0.936698468391151,1,-1.62345644379763,1,5,3,-0.879568045763278,5.09783597492305,-0.879568045763278,0,0,0,0,0,0,0,0,0
2.50014181599961,0,0,0,0,1.6836558944564,-0.31572344989972,0,-1.62345644379763,1,5,3,3.41597751410504,5.61565881092162,3.41597751410504,0,0,0,0,0,0,0,0,0
7.96571109549382,0,0,0,1,-0.618652806616274,-2.27061570413543,1,-1.62345644379763,1,5,3,7.11216353359043,7.11216353359043,-3.14353214227602,0,0,0,0,0,0,0,0,0
4.75174961853612,0,0,0,1,1.10147420074617,0.0566597711398969,0,-1.62345644379763,1,5,3,4.72720767738982,4.72720767738982,2.62399734772419,0,0,0,0,0,0,0,0,0
3.6877905943405,0,0,0,1,-0.141558050151966,-0.404030776737319,1,-1.62345644379763,1,5,3,4.94048316660167,4.94048316660167,-0.322757701949292,0,0,0,0,0,0,0,0,0
4.0145235706421,0,0,0,1,-0.520311257865927,-0.610814072488055,0,0.783482825653277,1,6,4,3.20781190483589,3.20781190483589,0.734718073686447,0,0,0,0,0,0,0,0,0
7.49185816870359,0,0,0,1,-0.284888844696206,1.14951766802708,0,0.783482825653277,1,6,4,6.38728550964744,6.38728550964744,2.96589464054102,0,0,0,0,0,0,0,0,0
8.08977072071319,0,0,0,1,0.448079183439913,-0.683002831914294,1,0.783482825653277,1,6,4,8.16580306527483,8.16580306527483,2.59931019687189,0,0,0,0,0,0,0,0,0
10.9019571234871,0,0,0,1,1.98415996447389,-0.925828172238876,1,0.783482825653277,1,6,4,11.3858042231264,11.3858042231264,5.42864641861526,0,0,0,0,0,0,0,0,0
4.08650298620309,0,0,0,1,-1.00972098491706,0.5763209133558,0,0.783482825653277,1,6,4,3.37517940059931,3.37517940059931,0.943033605428046,0,0,0,0,0,0,0,0,0
5.95035561500499,0,0,0,1,0.125887280084885,-1.10350487785035,0,0.783482825653277,1,6,4,4.85214735966529,4.85214735966529,1.53442434422578,0,0,0,0,0,0,0,0,0
4.5331954220634,0,0,0,1,-1.38123639883149,0.625809686777507,1,0.948317525173028,1,5,5,5.45566852462879,5.45566852462879,-0.0359692394357678,0,0,0,0,0,0,0,0,0
4.91817625963012,0,0,0,0,1.69307857027851,0.0227906183721517,1,0.948317525173028,1,5,5,5.50964163037887,10.6101610426647,5.50964163037887,0,0,0,0,0,0,0,0,0
2.88886129030103,0,0,0,1,-0.731938458132291,1.11591445690906,0,0.948317525173028,1,5,5,5.09799648723284,5.09799648723284,1.75273141209419,0,0,0,0,0,0,0,0,0
5.87638641405899,0,0,0,1,0.233921774049127,0.155227075110831,0,0.948317525173028,1,5,5,4.84785993950625,4.84785993950625,2.72376449465879,0,0,0,0,0,0,0,0,0
5.90979798707895,0,0,0,1,0.666734686498706,-0.375784519345557,0,0.948317525173028,1,5,5,5.29959273008133,5.29959273008133,3.05837872510156,0,0,0,0,0,0,0,0,0
9.11753326336307,0,0,0,1,-0.425132504863002,0.232082909872041,1,-0.804510213948604,0,5,6,6.65636078298104,6.65636078298104,1.50249830592637,0,0,0,0,0,0,0,0,0
-0.422189693319188,0,0,0,0,-1.40678361648489,-1.0125428495266,0,-0.804510213948604,0,5,6,-0.460803917317412,2.66443910481003,-0.460803917317412,0,0,0,0,0,0,0,0,0
