"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
500,1.5,1,1,4.00105160496361,3.98394221817223,0.0749182057237569,0.0687829174840997,1,1
500,1.5,1,2,3.95021526001071,3.93397937935312,0.0743566778390378,0.0699031481937369,1,1
500,1.5,1,3,4.01348996130266,3.97370585859775,0.0738728276954669,0.0690373208500067,1,1
500,1.5,1,4,3.98179344432656,3.96019871258562,0.0714894155223879,0.0722616424278288,1,1
500,1.5,1,5,3.96874242713808,3.95097161993351,0.0722718977455212,0.0693999916334318,1,1
500,1.5,1,6,4.00490644803648,3.97589271039491,0.0717652840275472,0.0685976613966044,1,1
500,1.5,2,1,3.93814704743283,4.00275822104478,0.0759306544551489,0.0669405032122667,1,1
500,1.5,2,2,3.96167849265213,4.02803744586734,0.0739301478689828,0.0657937369692876,1,1
500,1.5,2,3,3.96224415163194,4.028340820144,0.0765160756950654,0.0679898144087046,1,1
500,1.5,2,4,3.98876241792802,4.03300188602939,0.0752137076529186,0.0697649033761434,1,1
500,1.5,2,5,3.94555691235485,4.03287570652259,0.0851261030457035,0.0700330593700098,1,1
500,1.5,2,6,3.91563365250036,3.99910303238303,0.0785602449079117,0.0668827249895531,1,1
500,1.5,3,1,4.10132218293592,4.12664853635662,0.0712300044801383,0.0673171546821199,1,1
500,1.5,3,2,4.07850604774904,4.10691980151831,0.0744084582297198,0.0684088222541824,1,1
500,1.5,3,3,4.1139918553633,4.07175582833735,0.0725550467517293,0.064663658743327,1,1
500,1.5,3,4,4.058792350675,4.06712645846204,0.0766346360562084,0.0648784569055815,1,1
500,1.5,3,5,4.07531905493726,4.07644378988188,0.0771221842721729,0.0650536037590836,1,1
500,1.5,3,6,4.13642315408736,4.13603757254014,0.0729691022422852,0.0651453014065949,1,0
500,1.5,4,1,4.00022535891747,3.9976161375177,0.0712633137877827,0.0641439347171862,1,1
500,1.5,4,2,4.00876546159537,3.99642369974208,0.0696291516380837,0.0646221335680326,1,1
500,1.5,4,3,4.0344020152057,3.99446019226002,0.0788030433560809,0.0660505677891069,1,1
500,1.5,4,4,3.97605479216527,3.97978220158432,0.0692699480683437,0.0627849730304095,1,1
500,1.5,4,5,3.97966977883845,4.00381265441324,0.0746775039438514,0.0640063399380694,1,1
500,1.5,4,6,3.96304187783582,3.98850056477842,0.0699972119311613,0.0642365541240249,1,1
500,1.5,5,1,3.98343683917713,3.97667265718759,0.0853218675769641,0.0679589872355177,1,1
500,1.5,5,2,3.98319423214761,3.98571838614053,0.0836929330025122,0.0689187648580227,1,1
500,1.5,5,3,3.97696409996334,3.97629313805371,0.0827587551654778,0.0680066995194836,1,1
500,1.5,5,4,3.98458081445381,3.99557868283487,0.0779993709479886,0.0689456911624975,1,1
500,1.5,5,5,3.98507357557439,3.97240403733036,0.0832820265614225,0.0701847484209277,1,1
500,1.5,5,6,3.9677198047938,3.9487034243765,0.0736961634525983,0.0691019502551164,1,1
500,1.5,6,1,4.0661123896933,4.13305609275141,0.068970713875377,0.0670830413066526,1,0
500,1.5,6,2,4.04558092263811,4.10198521946942,0.070745823426421,0.0679460352405023,1,1
500,1.5,6,3,4.10124399350047,4.09749928889292,0.071254897034479,0.0639748092900325,1,1
500,1.5,6,4,4.06602351557032,4.12041273317571,0.0686099908520389,0.0631766043956097,1,1
500,1.5,6,5,4.0446362880452,4.09840312776503,0.0680575770158472,0.0658717636786335,1,1
500,1.5,6,6,4.09843215802448,4.13564566545059,0.069473822527067,0.069537445237308,1,1
500,1.5,7,1,3.91232123761363,3.92762602897974,0.0732449497750873,0.0634919192567837,1,1
500,1.5,7,2,3.96470737005073,3.92568801466638,0.0838282718552362,0.0648904687318004,1,1
500,1.5,7,3,3.9594255138864,3.93809837982237,0.0759740872432122,0.0693748652207312,1,1
500,1.5,7,4,3.94165601473209,3.93886731597664,0.0751827792330966,0.0675068164751829,1,1
500,1.5,7,5,3.98115522937049,3.94862037343824,0.0748473262150034,0.069599444966108,1,1
500,1.5,7,6,3.91501598893491,3.90560021778086,0.0774229465091498,0.0662934064095322,1,1
500,1.5,8,1,3.91384136887271,3.83452013001926,0.0762088377992008,0.0687458287329746,1,0
500,1.5,8,2,3.95105136044291,3.85361416646561,0.0797187177582014,0.0713923411342379,1,0
500,1.5,8,3,3.95752143409914,3.85057431489484,0.0785586828460766,0.0686687039017117,1,0
500,1.5,8,4,3.94367496902938,3.8660916547213,0.077451593476957,0.0725045301033177,1,1
500,1.5,8,5,3.95109419674486,3.84973543308215,0.0761434068166519,0.0697371474410199,1,0
500,1.5,8,6,3.88194965021929,3.87086403527055,0.0933921861728019,0.0694294101240054,1,1
500,1.5,9,1,4.04478067628185,4.03726005596915,0.0751838724958735,0.0630353525959006,1,1
500,1.5,9,2,4.08539268166839,4.0878056428478,0.0728993501867485,0.0655325732822128,1,1
500,1.5,9,3,4.06467811887596,4.06537180274121,0.0700914114287928,0.0654413355998088,1,1
500,1.5,9,4,4.04157187378049,4.06270369473777,0.0722877688254679,0.0630966510274939,1,1
500,1.5,9,5,4.01814713527759,4.0390072011989,0.0746076155898393,0.0624911508432528,1,1
500,1.5,9,6,4.1027562764341,4.07577932869754,0.0720925861731663,0.063042324479557,1,1
500,1.5,10,1,4.02981804547979,3.98177598795877,0.0738326803221236,0.0661226755359133,1,1
500,1.5,10,2,4.0854613467496,4.00364622088504,0.075992040670879,0.0616336517469923,1,1
500,1.5,10,3,4.04915120081876,3.98043194624952,0.0719541484335934,0.0641157904990781,1,1
500,1.5,10,4,4.07565715413528,3.97736194829198,0.0750162272456958,0.0633125901800162,1,1
500,1.5,10,5,4.07904718490713,4.00591028743988,0.0736090134263197,0.0626918333656786,1,1
500,1.5,10,6,4.06425616813872,4.02480227078943,0.0719762123634014,0.066863498889332,1,1
500,1.5,11,1,4.10233651210485,4.08904286723543,0.0801401375340526,0.0742576799422773,1,1
500,1.5,11,2,4.03240938106432,4.08053166015518,0.0808793140205331,0.0788065876441677,1,1
500,1.5,11,3,4.12781896043378,4.15286774014953,0.0855270931638765,0.09834835884358,1,1
500,1.5,11,4,4.09006369441859,4.08440032608931,0.076930820521841,0.101452760892136,1,1
500,1.5,11,5,4.13012420477608,4.10943033059385,0.0758490659005192,0.0749736531128021,1,1
500,1.5,11,6,4.06315615489704,4.11295239025603,0.0814672073434187,0.0788094194467622,1,1
500,1.5,12,1,4.11417926337277,4.09273993000311,0.0712105789773844,0.0650694851591401,1,1
500,1.5,12,2,4.08108974016671,4.08980288239595,0.0697144057459823,0.066999982503365,1,1
500,1.5,12,3,4.08564362245509,4.09302001643018,0.0778972457020698,0.0653794545887258,1,1
500,1.5,12,4,4.1532435699062,4.1328674572964,0.0719290328212453,0.0658694352288041,0,0
500,1.5,12,5,4.08294903833871,4.10081077398245,0.0729084390054315,0.0642569712125408,1,1
500,1.5,12,6,4.14057384509614,4.11757944809683,0.0735615809078644,0.0661437458005312,1,1
500,1.5,13,1,4.02072172551571,4.08402690052018,0.0815569776622213,0.0706210712795727,1,1
500,1.5,13,2,3.98848430052594,4.0818663477327,0.0874457298735273,0.0703068983064655,1,1
500,1.5,13,3,4.03518254481588,4.08365346620558,0.080388992624997,0.0674274343340808,1,1
500,1.5,13,4,4.02253164930479,4.08705039621493,0.0917441118658097,0.073217369242566,1,1
500,1.5,13,5,4.0079873601552,4.06039977635077,0.0810491600118771,0.0715279196850657,1,1
500,1.5,13,6,4.0329108238558,4.07327873448766,0.0843235544508965,0.0668790971980203,1,1
500,1.5,14,1,3.9128288186624,3.87065453387743,0.0731526715520667,0.0702094881249832,1,1
500,1.5,14,2,3.9540079512693,3.91697222583274,0.0738764422050643,0.0697971211465372,1,1
500,1.5,14,3,3.9138137965524,3.9007537529051,0.0742735912272055,0.0695274777088574,1,1
500,1.5,14,4,3.87465216060787,3.89134893432269,0.0735437714266225,0.0688482619926344,1,1
500,1.5,14,5,3.88180362988163,3.86439480387619,0.0766578872345254,0.0722893790051373,1,1
500,1.5,14,6,3.87383024107029,3.90175455995535,0.0739625958272508,0.0694569164620866,1,1
500,1.5,15,1,4.04391439279542,4.03537276639033,0.0693171650517666,0.0651863143877433,1,1
500,1.5,15,2,3.99122851172276,4.01049378151894,0.0757961705372757,0.0650777997479304,1,1
500,1.5,15,3,3.99727237904329,3.99785804934982,0.0701874381966646,0.0658428193298258,1,1
500,1.5,15,4,4.00835408226222,3.99039568133639,0.0681782232831033,0.065319271168763,1,1
500,1.5,15,5,4.06051063130922,4.02282545900846,0.0716898017894702,0.0678566958943732,1,1
500,1.5,15,6,3.99764681759518,3.99620334341821,0.0687066238521951,0.0617727194155782,1,1
500,1.5,16,1,3.96562392647566,3.96533586996881,0.065328011575378,0.0606932175895438,1,1
500,1.5,16,2,3.87756156731271,3.95904844843224,0.0765692194890417,0.0633946628193354,1,1
500,1.5,16,3,3.98228287073658,3.93903171377569,0.0686578082667863,0.0614387421945752,1,1
500,1.5,16,4,3.95874867455147,3.95004236501641,0.0682594805599328,0.0637777206950713,1,1
500,1.5,16,5,3.9784677203565,3.96507735899406,0.0663173577381059,0.0649931455101743,1,1
500,1.5,16,6,3.9479874553317,3.97311834446102,0.0651561670253586,0.0620201465522598,1,1
500,1.5,17,1,3.91942764419521,3.94057591963292,0.0692965035405956,0.068128105639508,1,1
500,1.5,17,2,3.90911567258238,3.93520204763196,0.0698549201981708,0.0688650415829543,1,1
500,1.5,17,3,3.9214953092146,3.98005771707559,0.0769929117874714,0.0649236121687487,1,1
500,1.5,17,4,3.9601525211757,3.95919700153334,0.0699324620092343,0.0672662732572749,1,1
500,1.5,17,5,3.95314812355929,3.97930362389245,0.075121471597945,0.0726414710164324,1,1
500,1.5,17,6,3.90926264506574,3.96067283980229,0.0647441089621233,0.0664507557008187,1,1
500,1.5,18,1,4.12910234570375,4.06750462781282,0.0749670711749469,0.0699733297759777,1,1
500,1.5,18,2,4.09831552287101,4.08441243002974,0.0739347159616364,0.0713908456225663,1,1
500,1.5,18,3,4.1464006301851,4.07330148877447,0.0743865872916787,0.071610770303599,0,1
500,1.5,18,4,4.16610042226961,4.09415693281844,0.0808172616826036,0.07112856566702,0,1
500,1.5,18,5,4.08728510049098,4.09874776811847,0.0750271676683685,0.0736323094454913,1,1
500,1.5,18,6,4.10593627780371,4.08427426544211,0.0736344456277159,0.0726096017244319,1,1
500,1.5,19,1,4.08044746172848,4.07818509364705,0.0747803604980882,0.069533176903976,1,1
500,1.5,19,2,4.06140583198271,4.09166405703966,0.0741190614690568,0.0659846879718749,1,1
500,1.5,19,3,4.04457472506094,4.06577471184301,0.0821313422656249,0.0676383294598504,1,1
500,1.5,19,4,4.05395407088181,4.08197027201276,0.0744794683249978,0.068551504021884,1,1
500,1.5,19,5,4.08804921986324,4.11724957785284,0.0793305054089533,0.0699890390931989,1,1
500,1.5,19,6,4.00765587685102,4.03154408592095,0.0745872614768162,0.0686692143052168,1,1
500,1.5,20,1,4.20374726132427,4.1152085432414,0.078238016025692,0.0663521966482187,0,1
500,1.5,20,2,4.1538446057146,4.10719396505356,0.0768127115500599,0.0672221521165924,0,1
500,1.5,20,3,4.18956679630764,4.08659977959714,0.0831452460815273,0.0659070927050641,0,1
500,1.5,20,4,4.137108172755,4.12443468733871,0.069954225190442,0.0666396267071031,0,1
500,1.5,20,5,4.15537067704221,4.08728567629567,0.092471133872532,0.0641241567101629,1,1
500,1.5,20,6,4.15270659085946,4.12685853578509,0.0700171806643006,0.0631273550534069,0,0
500,1.5,21,1,3.84691826761741,3.88989307813303,0.075387943660954,0.0661146461735714,0,1
