"Y1","Y2","Y3","Y4","A","X1","X2","X3","X4","X5","X6M","GP","g1A","g11","g10","g2A","g21","g20","g3A","g31","g30","g4A","g41","g40"
2.97758374083113,3.73862086278527,0,0,0,0.421802173138736,-0.580597382762086,1,0.0880379738221309,1,10,1,3.25525627868068,8.69234959955087,3.25525627868068,3.25525627868068,8.69234959955087,3.25525627868068,0.473718848280131,0.610930684341596,0.473718848280131,0.480314445082344,0.583721977488323,0.480314445082344
11.9429187504651,11.5794572684642,1,0,1,0.729127515105715,0.607831220550487,1,0.0880379738221309,1,10,1,10.5277943586031,10.5277943586031,5.05833556592721,10.5277943586031,10.5277943586031,5.05833556592721,0.648539917475712,0.648539917475712,0.472195167275551,0.612841649395001,0.612841649395001,0.47917205072053
0.946645350005506,1.74935042936601,1,0,0,0.0756096907790578,-1.83522886529129,0,0.0880379738221309,1,10,1,1.30823983143212,6.77630481943049,1.30823983143212,1.30823983143212,6.77630481943049,1.30823983143212,0.336534249688798,0.33714025050215,0.336534249688798,0.375424010618353,0.375902704464633,0.375424010618353
3.54847641778121,5.71746248395233,1,1,0,0.539618766181885,0.205178849403799,1,0.0880379738221309,1,10,1,4.27666569693286,9.41876405717553,4.27666569693286,4.27666569693286,9.41876405717553,4.27666569693286,0.487624558343862,0.636621811675408,0.487624558343862,0.490733528186456,0.603549800965704,0.490733528186456
5.35234207562534,3.97138677884558,1,0,1,-0.492086624849802,0.0907288239966,0,0.0880379738221309,1,10,1,4.2070366089661,4.2070366089661,2.09880488946229,4.2070366089661,4.2070366089661,2.09880488946229,0.517792791858641,0.517792791858641,0.489222547432241,0.513324257163507,0.513324257163507,0.491930259796246
6.07167350121959,7.89374720042031,1,0,1,-0.558550086751824,0.658393354015658,0,0.0880379738221309,1,10,1,5.06702430428929,5.06702430428929,2.5335424956773,5.06702430428929,5.06702430428929,2.5335424956773,0.5059654630089,0.5059654630089,0.469182610727265,0.504466472504015,0.504466472504015,0.476912799085374
9.10191487000624,8.7391197777092,1,1,1,1.35681697866741,-0.00366231153153661,0,0.0880379738221309,1,10,1,7.80223437349433,7.80223437349433,5.70222096096858,7.80223437349433,7.80223437349433,5.70222096096858,0.69628954808497,0.69628954808497,0.489610359024697,0.650830504357681,0.650830504357681,0.492220678918217
8.23643692510385,9.10875528485391,0,1,1,-0.210946967265359,-0.519532289175189,1,0.0880379738221309,1,10,1,7.420736890955,7.420736890955,2.05082309145939,7.420736890955,7.420736890955,2.05082309145939,0.598884489494846,0.598884489494846,0.476882940059524,0.574506256012625,0.574506256012625,0.482686202123302
8.32993872813691,8.12278362224356,0,0,1,-0.036923699404506,-0.548442547692489,1,0.0880379738221309,1,10,1,7.77074859678322,7.77074859678322,2.36995936866379,7.77074859678322,7.77074859678322,2.36995936866379,0.59256492722172,0.59256492722172,0.47542850257565,0.569689367492428,0.569689367492428,0.48159606546975
3.03469860968784,3.9503387723129,1,1,0,-0.051091774192023,0.169018881260283,0,0.0880379738221309,1,10,1,3.05908464804153,5.18765203026401,3.05908464804153,3.05908464804153,5.18765203026401,3.05908464804153,0.488262987057475,0.488570911208181,0.488262987057475,0.491211656738483,0.49144226064576,0.491211656738483
3.41835050679259,2.59828986081391,1,1,0,-0.0440515792258793,0.0206115744994516,0,-0.0418731528442941,0,11,2,2.91014348061912,5.01056831762247,2.91014348061912,2.91014348061912,5.01056831762247,2.91014348061912,0.620634970354986,0.620851251125725,0.620634970354986,0.591181784823649,0.591348433330155,0.591181784823649
-1.77027462872285,-0.653092140211866,1,1,0,-1.66976495782374,-1.37099226276484,1,-0.0418731528442941,0,11,2,-0.341283276576602,6.63833650798444,-0.341283276576602,-0.341283276576602,6.63833650798444,-0.341283276576602,0.534178602226362,0.875201542648724,0.534178602226362,0.525608876865581,0.814476129952222,0.525608876865581
1.83737902229435,1.47874661620496,1,1,0,-0.460442026593477,-0.113839670362988,0,-0.0418731528442941,0,11,2,2.07736258588392,4.19032205643228,2.07736258588392,2.07736258588392,4.19032205643228,2.07736258588392,0.620075945670865,0.643432908674725,0.620075945670865,0.590751126817612,0.608852017818998,0.590751126817612
2.82124523507336,2.01646907735435,0,1,0,0.36168773667977,0.0101743437288645,1,-0.0418731528442941,0,11,2,3.72162211243042,8.82172562970073,3.72162211243042,3.72162211243042,8.82172562970073,3.72162211243042,0.620649296694429,0.736857756602205,0.620649296694429,0.591192823000878,0.684352045035631,0.591192823000878
1.43750090240775,1.15824996777731,1,1,0,-0.900961894043718,-0.738375602981502,1,-0.0418731528442941,0,11,2,1.19632285098344,6.84152138206174,1.19632285098344,1.19632285098344,6.84152138206174,1.19632285098344,0.59607484500102,0.777497425296009,0.59607484500102,0.572363264135815,0.719509903397831,0.572363264135815
3.79750017079513,3.87410914919272,0,1,0,0.124144432539505,1.13970533344795,1,-0.0418731528442941,0,11,2,3.24653550414989,9.64546375123959,3.24653550414989,3.24653550414989,9.64546375123959,3.24653550414989,0.561347496265263,0.674237265871347,0.561347496265263,0.546042554298375,0.633119000131178,0.546042554298375
4.93585908162331,5.75723343328239,0,1,0,0.627207906399185,1.28002853629325,0,-0.0418731528442941,0,11,2,4.25266245186925,7.99113550559428,4.25266245186925,4.25266245186925,7.99113550559428,4.25266245186925,0.545493582328167,0.591064426941775,0.545493582328167,0.534106575893327,0.568547325149527,0.534106575893327
3.23766165128839,4.26598783849624,1,0,0,0.722934075112545,-1.02830027969965,1,-0.0418731528442941,0,11,2,4.44411478929597,10.6015162545264,4.44411478929597,4.44411478929597,10.6015162545264,4.44411478929597,0.572554444613482,0.733969037286245,0.572554444613482,0.554506557775577,0.681918588469271,0.554506557775577
0.884660643256854,2.95728479724742,1,1,0,-0.0715295677882117,-0.0168315470706731,0,-0.0418731528442941,0,11,2,2.85518750349445,4.95547080447125,2.85518750349445,2.85518750349445,4.95547080447125,2.85518750349445,0.620641280895226,0.621211429608131,0.620641280895226,0.591186646967658,0.591625996887957,0.591186646967658
8.18124498467945,8.5763067155119,1,1,1,0.184348526001892,-0.191316255001581,1,-0.0418731528442941,0,11,2,8.50354560050249,8.50354560050249,3.36694369107466,8.50354560050249,8.50354560050249,3.36694369107466,0.726419383124029,0.726419383124029,0.619020703895102,0.675594934077101,0.675594934077101,0.589938513780742
2.74756563984498,0.0874372069352256,1,1,0,-1.07511567011442,-0.158080117020252,0,-0.0418731528442941,0,11,2,0.848015298842039,2.97300462223918,0.848015298842039,0.848015298842039,2.97300462223918,0.848015298842039,0.619539147422341,0.738253281226633,0.619539147422341,0.590337701350684,0.685530459326955,0.590337701350684
13.2228913729136,15.8891919773338,1,0,1,1.78474493254438,-1.77551112789434,1,-0.126269110440339,1,10,3,13.0304746142197,13.0304746142197,4.77803484894302,13.0304746142197,13.0304746142197,4.77803484894302,0.810084982722271,0.810084982722271,0.369052193154466,0.749214384281709,0.749214384281709,0.400851752215481
10.5890922259632,11.9686460562366,0,1,1,0.293413301149466,0.518409372261184,1,-0.126269110440339,1,10,3,9.45804036355696,9.45804036355696,4.08929208630872,9.45804036355696,9.45804036355696,4.08929208630872,0.627650266062465,0.627650266062465,0.502215243994141,0.596596371620196,0.596596371620196,0.50165856685183
1.96240792936511,3.49337064026418,1,0,0,-1.26941116266325,0.512664483456243,0,-0.126269110440339,1,10,3,0.957898269878349,3.32072314247581,0.957898269878349,0.957898269878349,3.32072314247581,0.957898269878349,0.502494875405552,0.684053470418573,0.502494875405552,0.501867930621868,0.640964242095914,0.501867930621868
3.34962102269211,7.52624643905674,1,0,0,0.851480579196397,-0.705043455202546,0,-0.126269110440339,1,10,3,3.98197381493886,6.5790600886628,3.98197381493886,3.98197381493886,6.5790600886628,3.98197381493886,0.491436473035463,0.576429304929225,0.491436473035463,0.493588136926628,0.557439081479525,0.493588136926628
1.33668380002539,6.38082675004573,1,0,0,-0.417497526355177,-0.643541285373035,0,-0.126269110440339,1,10,3,1.50551977366522,4.01966515964479,1.50551977366522,1.50551977366522,4.01966515964479,1.50551977366522,0.495351350040913,0.515917865040036,0.495351350040913,0.496519479278635,0.511919721901174,0.496519479278635
0.159835052357594,3.79443689129461,1,0,0,-1.37303113089238,-0.826406728243018,1,-0.126269110440339,1,10,3,-0.58841287827917,5.19453520220616,-0.58841287827917,-0.58841287827917,5.19453520220616,-0.58841287827917,0.482667960843372,0.785909743847095,0.482667960843372,0.487020908602505,0.727032599434243,0.487020908602505
4.50561470324818,7.10837275532934,0,0,0,-0.675142277486843,1.33825386139896,1,-0.126269110440339,1,10,3,2.97202541817388,9.8629488157231,2.97202541817388,2.97202541817388,9.8629488157231,2.97202541817388,0.430780921325694,0.600839715270804,0.430780921325694,0.44801507757115,0.575998951857424,0.44801507757115
6.19667961196182,7.60316583916733,1,0,1,-0.486688637360759,0.714052008186748,0,-0.126269110440339,1,10,3,5.33460111560936,5.33460111560936,2.72473084521384,5.33460111560936,5.33460111560936,2.72473084521384,0.51877917295033,0.51877917295033,0.490833135509096,0.514063240890376,0.514063240890376,0.493136346646086
0.34851675394346,4.299889021974,0,0,0,-0.483191285030537,-2.27404830264161,1,-0.126269110440339,1,10,3,-0.25637476095408,10.0149209217931,-0.25637476095408,-0.25637476095408,10.0149209217931,-0.25637476095408,0.284993683106719,0.417084455420274,0.284993683106719,0.333870549540881,0.437644361150132,0.333870549540881
8.56156300586718,9.5770382948116,1,0,1,0.507659594229144,-1.04059575134608,0,-0.126269110440339,1,10,3,6.14161906658033,6.14161906658033,2.95877954886081,6.14161906658033,6.14161906658033,2.95877954886081,0.494199645575663,0.494199645575663,0.463843106499373,0.495657146570782,0.495657146570782,0.472906427457744
-4.76794242985428,-4.94310609475291,0,1,0,-2.71573753314657,2.07399818429798,0,-0.347308653973667,0,12,4,-2.55209836741814,3.8493701010532,-2.55209836741814,-2.55209836741814,3.8493701010532,-2.55209836741814,0.456053059167258,0.967236811190215,0.456053059167258,0.467055868985492,0.934063657558341,0.467055868985492
3.03191903253297,-0.099350589673772,1,1,0,0.00823930309615994,0.477188972326602,0,-0.347308653973667,0,12,4,2.89585530506732,5.22356462037744,2.89585530506732,2.89585530506732,5.22356462037744,2.89585530506732,0.644251207114044,0.644258582036801,0.644251207114044,0.609490453898148,0.60949620922276,0.609490453898148
3.26941409590359,-1.63608842495648,0,1,0,-0.160441904249238,1.7288546325032,1,-0.347308653973667,0,12,4,2.55849289037652,10.6474312307043,2.55849289037652,2.55849289037652,10.6474312307043,2.55849289037652,0.517900619734748,0.635652779763937,0.517900619734748,0.513405037910255,0.602797110608783,0.513405037910255
-1.83719045409669,-3.2031821370214,1,1,0,-1.91499097241291,0.394193449317268,1,-0.347308653973667,0,12,4,-0.950605245950827,4.30478322953382,-0.950605245950827,-0.950605245950827,4.30478322953382,-0.950605245950827,0.647387927589228,0.946144746673586,0.647387927589228,0.611940626748882,0.901684046324315,0.611940626748882
6.50564905381243,5.82531897657208,1,1,1,1.29838285027939,0.0348695471150425,0,-0.347308653973667,0,12,4,7.57735828474979,7.57735828474979,5.47614239943379,7.57735828474979,7.57735828474979,5.47614239943379,0.808749271170442,0.808749271170442,0.654034129515081,0.747965144861617,0.747965144861617,0.617147835405666
14.7479796458384,12.4537867929961,1,1,1,2.4151651555459,-1.56674369283792,1,-0.347308653973667,0,12,4,15.2643928090142,15.2643928090142,7.70970700996681,15.2643928090142,15.2643928090142,7.70970700996681,0.97018792686006,0.97018792686006,0.543027806291721,0.93900812560371,0.93900812560371,0.532253450462877
4.96891752461354,4.78625350961453,0,1,0,1.45773482584241,0.866038939475968,0,-0.347308653973667,0,12,4,5.79484635055982,8.64486979524848,5.79484635055982,5.79484635055982,8.64486979524848,5.79484635055982,0.621258547886912,0.818939509404182,0.621258547886912,0.591662311164462,0.757572165650112,0.591662311164462
2.96810853506934,0.997654984622255,1,1,0,0.372611537853189,-0.917896278830486,0,-0.347308653973667,0,12,4,3.62459977458138,6.56713335327223,3.62459977458138,3.62459977458138,6.56713335327223,3.62459977458138,0.617128119855173,0.632537734068696,0.617128119855173,0.588482114807096,0.600380243191403,0.588482114807096
