"Y1","Y2","Y3","Y4","A","X1","X2","X3","X4","X5","X6M","GP","g1A","g11","g10","g2A","g21","g20","g3A","g31","g30","g4A","g41","g40"
-0.790780026966197,-0.571742616407744,0,0,0,-0.138538222139283,0.934292890053836,0,1.57930251474261,0,117,1,0.228727122649107,3.20163032705426,0.228727122649107,0.228727122649107,3.20163032705426,0.228727122649107,0.392062765160748,0.394229264185729,0.392062765160748,0.418572485997589,0.420231247668519,0.418572485997589
-1.19748155316283,-2.11767234033417,0,0,0,-0.865876843482672,0.561318466987717,1,1.57930251474261,0,117,1,-1.22595012003767,4.18912830134377,-1.22595012003767,-1.22595012003767,4.18912830134377,-1.22595012003767,0.417480029206166,0.620936507964389,0.417480029206166,0.437944494190993,0.591414130204756,0.437944494190993
6.79521283782661,2.99068396283364,1,0,1,-0.0700131017445181,0.0550011037827432,1,1.57930251474261,0,117,1,5.46880248485596,5.46880248485596,0.365777363438637,5.46880248485596,5.46880248485596,0.365777363438637,0.549928431180231,0.549928431180231,0.431892148998913,0.53744158973141,0.53744158973141,0.448854690502752
-0.235993114452369,-2.60063909592522,1,0,0,-0.169244363310002,0.562282845109778,0,1.57930251474261,0,117,1,0.16731484030767,2.58347683821242,0.16731484030767,0.16731484030767,2.58347683821242,0.16731484030767,0.417430203573413,0.420726386194916,0.417430203573413,0.43790669219621,0.440406159809167,0.43790669219621
6.31396243317208,2.19452916660381,0,0,1,0.230205089908266,-1.41781517145664,0,1.57930251474261,0,117,1,5.07641360715683,5.07641360715683,0.966213746744204,5.07641360715683,5.07641360715683,0.966213746744204,0.347731540594135,0.347731540594135,0.342052476241045,0.384237666684148,0.384237666684148,0.379775710431278
-1.65020795213661,-5.3611017869721,1,0,0,-1.52905728507208,-0.0743984293589234,0,1.57930251474261,0,117,1,-2.55231100321649,-0.446775876925419,-2.55231100321649,-2.55231100321649,-0.446775876925419,-2.55231100321649,0.431775752798187,0.696650618554104,0.431775752798187,0.448766756449785,0.651123196770625,0.448766756449785
2.24817216422234,-0.765008699482923,0,0,0,0.850719606105344,-0.00310815803095267,0,1.57930251474261,0,117,1,2.20724277913836,4.30725243978471,2.20724277913836,2.20724277913836,4.30725243978471,2.20724277913836,0.432031994128937,0.517038190785034,0.432031994128937,0.448960335963877,0.512758953797962,0.448960335963877
4.21125671084669,1.26979515901531,1,0,1,-0.72918902924415,-0.216340926908885,1,1.57930251474261,0,117,1,4.19422890509517,4.19422890509517,-0.952574491560626,4.19422890509517,4.19422890509517,-0.952574491560626,0.608526794976458,0.608526794976458,0.429863061350478,0.581879165923794,0.581879165923794,0.447321377895675
3.89432594563606,-0.0272346350399587,0,0,0,0.686460424430952,0.552050356620987,0,1.57930251474261,0,117,1,1.87872441578958,4.28348401203494,1.87872441578958,1.87872441578958,4.28348401203494,1.87872441578958,0.417954595614959,0.472882796506235,0.417954595614959,0.438304510358936,0.479687629761318,0.438304510358936
-1.69153355438712,-5.40204737421983,0,0,0,-1.22366283999735,0.77282708355946,0,1.57930251474261,0,117,1,-1.94152211306702,0.755739588016004,-1.94152211306702,-1.94152211306702,0.755739588016004,-1.94152211306702,0.404561442709107,0.579506287231767,0.404561442709107,0.428121721708999,0.55977018219892,0.428121721708999
1.54039832382571,-2.14660382437533,1,0,0,-0.314002837661714,-0.147424023498986,1,1.57930251474261,0,117,1,-0.122202108395755,4.99953173430887,-0.122202108395755,-0.122202108395755,4.99953173430887,-0.122202108395755,0.431024744517882,0.559985987923389,0.431024744517882,0.448199325092403,0.545015907202899,0.448199325092403
8.30705956005112,6.60572138026532,0,0,1,0.809259758829897,0.608075747793321,1,1.57930251474261,0,117,1,7.59407919964187,7.59407919964187,2.12432308458747,7.59407919964187,7.59407919964187,2.12432308458747,0.607850696557144,0.607850696557144,0.414967831653255,0.581361220187406,0.581361220187406,0.436037755893591
2.5996393864195,0.0894789556801334,1,0,0,0.2910371950473,-0.527662832724424,0,1.57930251474261,0,117,1,1.08787795702227,3.46630602206104,1.08787795702227,1.08787795702227,3.46630602206104,1.08787795702227,0.419166246377823,0.428942929532402,0.419166246377823,0.439223445243307,0.446625786062491,0.439223445243307
-1.80382598158129,-1.62438476617689,1,0,0,-0.55201292496829,1.06144783343611,0,1.57930251474261,0,117,1,-0.598222283008907,2.62844922009731,-0.598222283008907,-0.598222283008907,2.62844922009731,-0.598222283008907,0.380673597894714,0.415191889897248,0.380673597894714,0.409826111854913,0.43620787877499,0.409826111854913
0.934601362702128,1.34654850214504,0,0,0,0.847574456484127,-1.37527449089312,0,1.57930251474261,0,117,1,2.20095247989593,6.19233240519725,2.20095247989593,2.20095247989593,6.19233240519725,2.20095247989593,0.347143791743169,0.427612177037432,0.347143791743169,0.383776639045111,0.445619462277515,0.383776639045111
3.79356665132971,1.46984067714288,0,0,1,0.107175780996743,-0.739635521637011,0,1.57930251474261,0,117,1,3.36721583378841,3.36721583378841,0.720155128921159,3.36721583378841,3.36721583378841,0.720155128921159,0.40816245895705,0.40816245895705,0.406851008813169,0.430864322511656,0.430864322511656,0.429865920851386
1.68310011147464,0.120214191329208,1,0,0,0.10916713347408,0.124377087515383,0,1.57930251474261,0,117,1,0.724137833875833,2.83960749377464,0.724137833875833,0.724137833875833,2.83960749377464,0.724137833875833,0.431315130220035,0.432696873231724,0.431315130220035,0.448418742275075,0.449462562838235,0.448418742275075
0.0452151285021937,-0.243669155030849,0,0,0,-0.380831594141532,0.482991026044232,0,1.57930251474261,0,117,1,-0.25585962135539,2.07742070988387,-0.25585962135539,-0.25585962135539,2.07742070988387,-0.25585962135539,0.421245884651936,0.438038371377792,0.421245884651936,0.440799854464187,0.453494242775599,0.440799854464187
5.34705245733905,6.06574850671053,1,0,1,0.483705868364649,-0.957613120765205,1,1.57930251474261,0,117,1,7.49023819271865,7.49023819271865,1.47321530365697,7.49023819271865,7.49023819271865,1.47321530365697,0.533924148855159,0.533924148855159,0.390074231878017,0.525417940605232,0.525417940605232,0.417048617068086
0.67787764764623,-0.84609637242534,1,0,0,0.666142559891786,-0.697279499813733,1,1.57930251474261,0,117,1,1.83808868671125,7.42428738757173,1.83808868671125,1.83808868671125,7.42428738757173,1.83808868671125,0.409631975458698,0.578448647055818,0.409631975458698,0.431982494968578,0.55896867328123,0.431982494968578
-3.58849467277669,-6.88233585799878,0,0,0,-2.66287022930291,0.496372508452377,0,1.57930251474261,0,117,1,-4.81993689167814,-2.47355122453084,-4.81993689167814,-4.81993689167814,-2.47355122453084,-4.81993689167814,0.420641936497898,0.956627269897973,0.420641936497898,0.440342154782457,0.917198228034138,0.440342154782457
6.88013325011611,5.23696801225076,0,1,1,0.843793132352199,-0.00596777786228759,1,1.57930251474261,0,117,1,7.29342544600468,7.29342544600468,2.19338983163207,7.29342544600468,7.29342544600468,2.19338983163207,0.630723148712586,0.630723148712586,0.432030790453818,0.598974246997671,0.598974246997671,0.448959426668909
7.08390417088325,6.00904355938232,1,0,1,0.672897454358027,-0.0293054063643016,1,1.57930251474261,0,117,1,6.9524572824859,6.9524572824859,1.85159847564373,6.9524572824859,6.9524572824859,1.85159847564373,0.601682105177053,0.601682105177053,0.431992613045871,0.576642424853594,0.576642424853594,0.448930586074189
1.52714107970873,-1.2404621045924,1,0,0,-0.475736102118264,-1.67020976127293,0,1.57930251474261,0,117,1,-0.445668637308855,4.44393200934253,-0.445668637308855,-0.445668637308855,4.44393200934253,-0.445668637308855,0.309551025687323,0.332987828303321,0.309551025687323,0.353891444708877,0.372618563279944,0.353891444708877
-2.45777780509513,-5.98196235713999,0,0,0,-2.09154239558162,-0.6983379571588,0,1.57930251474261,0,117,1,-3.67728122423557,-1.08960532182685,-3.67728122423557,-3.67728122423557,-1.08960532182685,-3.67728122423557,0.40956441170096,0.847595163562108,0.40956441170096,0.431931097850454,0.785639479180109,0.431931097850454
2.28673921713453,1.31217060722601,0,0,0,0.749485183655357,0.810386825553478,0,1.57930251474261,0,117,1,2.00477393423839,4.76150074126903,2.00477393423839,2.00477393423839,4.76150074126903,2.00477393423839,0.401854480542317,0.466968353540446,0.401854480542317,0.426057595836811,0.475251716952269,0.426057595836811
2.15269019200145,-0.289118922907516,1,0,1,-0.542649866619563,0.32902041073566,0,1.57930251474261,0,117,1,1.62875826436921,1.62875826436921,-0.579496166311452,1.62875826436921,1.62875826436921,-0.579496166311452,0.461346308518105,0.461346308518105,0.427018652980775,0.47103201630936,0.47103201630936,0.445170513636678
-0.822285920277402,-4.18617893621909,1,0,0,-0.838029754714237,1.25128528757391,0,1.57930251474261,0,117,1,-1.1702559425008,2.49545892839811,-1.1702559425008,-1.1702559425008,2.49545892839811,-1.1702559425008,0.361267790482532,0.440864768417223,0.361267790482532,0.39480953663884,0.455625433810505,0.39480953663884
